,vw,o,c,h,l,n,prev_close,daily_return,abs_daily_return,pct_change,direction,Recovery,outlier_id,day type,day,Date
785,1.0065,1.00589,1.00533,1.00859,1.00448,158760.0,1.00588,-0.0005467849047600613,0.0005467849047600613,0.05467849047600115,Down,slow recovery,86,prior day,Friday,2018-11-09
786,1.0089,1.00596,1.01031,1.01114,1.00555,160257.0,1.00597,0.00431424396353769,0.00431424396353769,0.4314243963537745,Up,slow recovery,86,post day,Monday,2018-11-12
787,1.0096,1.01032,1.00601,1.01285,1.00584,203423.0,1.01031,-0.00425611940889427,0.00425611940889427,0.42561194088942544,Down,slow recovery,86,post day,Tuesday,2018-11-13
788,1.0073,1.006,1.00604,1.01043,1.00418,227873.0,1.00601,2.9820777129426636e-05,2.9820777129426636e-05,0.00298207771294301,Up,slow recovery,86,post day,Wednesday,2018-11-14
789,1.0057,1.00603,1.00698,1.00794,1.00357,211550.0,1.00604,0.0009343564868195507,0.0009343564868195507,0.09343564868196097,Up,slow recovery,86,post day,Thursday,2018-11-15
790,1.004,1.00697,0.99968,1.00873,0.99913,168624.0,1.00698,-0.007249399193628447,0.007249399193628447,0.7249399193628436,Down,slow recovery,86,post day,Friday,2018-11-16
791,1.0047,1.00243,1.00443,1.00693,1.00243,135973.0,1.00243,0.0019951517811717546,0.0019951517811717546,0.19951517811718222,Up,slow recovery,87,prior day,Monday,2018-11-05
792,1.0038,1.00444,1.00133,1.00555,1.00129,130071.0,1.00443,-0.0030863275688697875,0.0030863275688697875,0.308632756886984,Down,slow recovery,87,prior day,Tuesday,2018-11-06
793,0.9995,1.00133,1.0019,1.00509,0.99525,207763.0,1.00133,0.0005692429069337375,0.0005692429069337375,0.056924290693372015,Up,slow recovery,87,prior day,Wednesday,2018-11-07
794,1.0031,1.00191,1.00588,1.00707,1.00075,172503.0,1.0019,0.003972452340553044,0.003972452340553044,0.3972452340553101,Up,slow recovery,87,prior day,Thursday,2018-11-08
795,1.0065,1.00589,1.00533,1.00859,1.00448,158760.0,1.00588,-0.0005467849047600613,0.0005467849047600613,0.05467849047600115,Down,slow recovery,87,prior day,Friday,2018-11-09
796,1.0089,1.00596,1.01031,1.01114,1.00555,160257.0,1.00597,0.00431424396353769,0.00431424396353769,0.4314243963537745,Up,slow recovery,87,outlier day,Monday,2018-11-12
797,1.0096,1.01032,1.00601,1.01285,1.00584,203423.0,1.01031,-0.00425611940889427,0.00425611940889427,0.42561194088942544,Down,slow recovery,87,post day,Tuesday,2018-11-13
798,1.0073,1.006,1.00604,1.01043,1.00418,227873.0,1.00601,2.9820777129426636e-05,2.9820777129426636e-05,0.00298207771294301,Up,slow recovery,87,post day,Wednesday,2018-11-14
799,1.0057,1.00603,1.00698,1.00794,1.00357,211550.0,1.00604,0.0009343564868195507,0.0009343564868195507,0.09343564868196097,Up,slow recovery,87,post day,Thursday,2018-11-15
800,1.004,1.00697,0.99968,1.00873,0.99913,168624.0,1.00698,-0.007249399193628447,0.007249399193628447,0.7249399193628436,Down,slow recovery,87,post day,Friday,2018-11-16
801,1.0065,1.00589,1.00533,1.00859,1.00448,158760.0,1.00588,-0.0005467849047600613,0.0005467849047600613,0.05467849047600115,Down,slow recovery,88,prior day,Friday,2018-11-09
802,1.0089,1.00596,1.01031,1.01114,1.00555,160257.0,1.00597,0.00431424396353769,0.00431424396353769,0.4314243963537745,Up,slow recovery,88,prior day,Monday,2018-11-12
803,1.0096,1.01032,1.00601,1.01285,1.00584,203423.0,1.01031,-0.00425611940889427,0.00425611940889427,0.42561194088942544,Down,slow recovery,88,outlier day,Tuesday,2018-11-13
804,1.0073,1.006,1.00604,1.01043,1.00418,227873.0,1.00601,2.9820777129426636e-05,2.9820777129426636e-05,0.00298207771294301,Up,slow recovery,88,post day,Wednesday,2018-11-14
805,1.0057,1.00603,1.00698,1.00794,1.00357,211550.0,1.00604,0.0009343564868195507,0.0009343564868195507,0.09343564868196097,Up,slow recovery,88,post day,Thursday,2018-11-15
806,1.004,1.00697,0.99968,1.00873,0.99913,168624.0,1.00698,-0.007249399193628447,0.007249399193628447,0.7249399193628436,Down,slow recovery,88,post day,Friday,2018-11-16
807,1.0089,1.00596,1.01031,1.01114,1.00555,160257.0,1.00597,0.00431424396353769,0.00431424396353769,0.4314243963537745,Up,slow recovery,89,prior day,Monday,2018-11-12
808,1.0096,1.01032,1.00601,1.01285,1.00584,203423.0,1.01031,-0.00425611940889427,0.00425611940889427,0.42561194088942544,Down,slow recovery,89,prior day,Tuesday,2018-11-13
809,1.0073,1.006,1.00604,1.01043,1.00418,227873.0,1.00601,2.9820777129426636e-05,2.9820777129426636e-05,0.00298207771294301,Up,slow recovery,89,outlier day,Wednesday,2018-11-14
810,1.0057,1.00603,1.00698,1.00794,1.00357,211550.0,1.00604,0.0009343564868195507,0.0009343564868195507,0.09343564868196097,Up,slow recovery,89,post day,Thursday,2018-11-15
811,1.004,1.00697,0.99968,1.00873,0.99913,168624.0,1.00698,-0.007249399193628447,0.007249399193628447,0.7249399193628436,Down,slow recovery,89,post day,Friday,2018-11-16
812,1.0089,1.00596,1.01031,1.01114,1.00555,160257.0,1.00597,0.00431424396353769,0.00431424396353769,0.4314243963537745,Up,slow recovery,90,prior day,Monday,2018-11-12
813,1.0096,1.01032,1.00601,1.01285,1.00584,203423.0,1.01031,-0.00425611940889427,0.00425611940889427,0.42561194088942544,Down,slow recovery,90,prior day,Tuesday,2018-11-13
814,1.0073,1.006,1.00604,1.01043,1.00418,227873.0,1.00601,2.9820777129426636e-05,2.9820777129426636e-05,0.00298207771294301,Up,slow recovery,90,prior day,Wednesday,2018-11-14
815,1.0057,1.00603,1.00698,1.00794,1.00357,211550.0,1.00604,0.0009343564868195507,0.0009343564868195507,0.09343564868196097,Up,slow recovery,90,outlier day,Thursday,2018-11-15
816,1.004,1.00697,0.99968,1.00873,0.99913,168624.0,1.00698,-0.007249399193628447,0.007249399193628447,0.7249399193628436,Down,slow recovery,90,post day,Friday,2018-11-16
817,0.996,0.99943,0.99323,1.00071,0.99244,163011.0,0.99943,-0.006203536015528945,0.006203536015528945,0.6203536015528921,Down,slow recovery,90,post day,Monday,2018-11-19
818,0.9933,0.99323,0.99471,0.99581,0.99088,183822.0,0.99323,0.001490087895049522,0.001490087895049522,0.14900878950494523,Up,slow recovery,90,post day,Tuesday,2018-11-20
819,0.9945,0.99471,0.99435,0.99589,0.99279,170324.0,0.99471,-0.000361914527852366,0.000361914527852366,0.036191452785239164,Down,slow recovery,90,post day,Wednesday,2018-11-21
820,0.9943,0.99436,0.99461,0.99574,0.99218,107827.0,0.99435,0.00026147734701064817,0.00026147734701064817,0.02614773470106524,Up,slow recovery,90,post day,Thursday,2018-11-22
821,0.9963,0.99461,0.99686,0.99803,0.99347,123914.0,0.99461,0.0022621932214636634,0.0022621932214636634,0.22621932214637042,Up,slow recovery,90,post day,Friday,2018-11-23
822,0.9975,0.99729,0.99822,0.99934,0.99543,143899.0,0.99731,0.0009124545026119926,0.0009124545026119926,0.09124545026120146,Up,slow recovery,90,post day,Monday,2018-11-26
823,0.999,0.99824,0.99853,1.00035,0.99753,162530.0,0.99822,0.0003105527839554732,0.0003105527839554732,0.03105527839555311,Up,slow recovery,90,post day,Tuesday,2018-11-27
824,0.9975,0.99853,0.99334,1.00059,0.99254,170883.0,0.99853,-0.005197640531581452,0.005197640531581452,0.5197640531581449,Down,slow recovery,90,post day,Wednesday,2018-11-28
825,1.0028,1.00247,1.00378,1.00463,1.00089,109651.0,1.00248,0.0012967839757400215,0.0012967839757400215,0.1296783975740068,Up,slow recovery,91,prior day,Monday,2019-04-15
826,1.0057,1.00377,1.00761,1.00824,1.00324,155934.0,1.00378,0.0038155771184921004,0.0038155771184921004,0.38155771184920084,Up,slow recovery,91,prior day,Tuesday,2019-04-16
827,1.0085,1.0076,1.01067,1.01098,1.00674,134801.0,1.00761,0.0030368892726353085,0.0030368892726353085,0.3036889272635346,Up,slow recovery,91,prior day,Wednesday,2019-04-17
828,1.0122,1.01066,1.01493,1.01594,1.0093,135741.0,1.01067,0.00421502567603684,0.00421502567603684,0.4215025676036932,Up,slow recovery,91,prior day,Thursday,2019-04-18
829,1.0143,1.01492,1.01398,1.0153,1.01305,159292.0,1.01493,-0.0009360251445912588,0.0009360251445912588,0.09360251445912349,Down,slow recovery,91,prior day,Friday,2019-04-19
830,1.0151,1.01441,1.01544,1.01607,1.01439,46746.0,1.0144,0.0010252365930598678,0.0010252365930598678,0.10252365930598639,Up,slow recovery,91,prior day,Monday,2019-04-22
831,1.0198,1.01544,1.0202,1.02305,1.01542,152959.0,1.01544,0.004687623099346193,0.004687623099346193,0.46876230993462276,Up,slow recovery,91,outlier day,Tuesday,2019-04-23
832,1.0195,1.02019,1.02038,1.02197,1.01689,183782.0,1.0202,0.0001764359929426279,0.0001764359929426279,0.017643599294259182,Up,slow recovery,91,post day,Wednesday,2019-04-24
833,1.0208,1.02038,1.02008,1.02279,1.01932,167179.0,1.02038,-0.00029400811462393123,0.00029400811462393123,0.02940081146238782,Down,slow recovery,91,post day,Thursday,2019-04-25
834,1.02,1.02008,1.01959,1.02369,1.01842,165285.0,1.02008,-0.0004803544820015111,0.0004803544820015111,0.048035448200156594,Down,slow recovery,91,post day,Friday,2019-04-26
835,1.0151,1.01441,1.01544,1.01607,1.01439,46746.0,1.0144,0.0010252365930598678,0.0010252365930598678,0.10252365930598639,Up,slow recovery,92,prior day,Monday,2019-04-22
836,1.0198,1.01544,1.0202,1.02305,1.01542,152959.0,1.01544,0.004687623099346193,0.004687623099346193,0.46876230993462276,Up,slow recovery,92,prior day,Tuesday,2019-04-23
837,1.0195,1.02019,1.02038,1.02197,1.01689,183782.0,1.0202,0.0001764359929426279,0.0001764359929426279,0.017643599294259182,Up,slow recovery,92,outlier day,Wednesday,2019-04-24
838,1.0208,1.02038,1.02008,1.02279,1.01932,167179.0,1.02038,-0.00029400811462393123,0.00029400811462393123,0.02940081146238782,Down,slow recovery,92,post day,Thursday,2019-04-25
839,1.02,1.02008,1.01959,1.02369,1.01842,165285.0,1.02008,-0.0004803544820015111,0.0004803544820015111,0.048035448200156594,Down,slow recovery,92,post day,Friday,2019-04-26
840,1.0151,1.01441,1.01544,1.01607,1.01439,46746.0,1.0144,0.0010252365930598678,0.0010252365930598678,0.10252365930598639,Up,slow recovery,93,prior day,Monday,2019-04-22
841,1.0198,1.01544,1.0202,1.02305,1.01542,152959.0,1.01544,0.004687623099346193,0.004687623099346193,0.46876230993462276,Up,slow recovery,93,prior day,Tuesday,2019-04-23
842,1.0195,1.02019,1.02038,1.02197,1.01689,183782.0,1.0202,0.0001764359929426279,0.0001764359929426279,0.017643599294259182,Up,slow recovery,93,prior day,Wednesday,2019-04-24
843,1.0208,1.02038,1.02008,1.02279,1.01932,167179.0,1.02038,-0.00029400811462393123,0.00029400811462393123,0.02940081146238782,Down,slow recovery,93,outlier day,Thursday,2019-04-25
844,1.02,1.02008,1.01959,1.02369,1.01842,165285.0,1.02008,-0.0004803544820015111,0.0004803544820015111,0.048035448200156594,Down,slow recovery,93,post day,Friday,2019-04-26
845,1.0198,1.01939,1.01958,1.02158,1.01851,115808.0,1.01938,0.00019619768879120444,0.00019619768879120444,0.01961976887911998,Up,slow recovery,93,post day,Monday,2019-04-29
846,1.0191,1.01958,1.01914,1.02042,1.0174,172640.0,1.01958,-0.00043155024617979557,0.00043155024617979557,0.04315502461798015,Down,slow recovery,93,post day,Tuesday,2019-04-30
847,1.0161,1.01914,1.01744,1.01979,1.01266,173046.0,1.01914,-0.0016680730812253812,0.0016680730812253812,0.16680730812254074,Down,slow recovery,93,post day,Wednesday,2019-05-01
848,1.0189,1.01744,1.01941,1.0204,1.01727,154041.0,1.01744,0.0019362321119673175,0.0019362321119673175,0.1936232111967362,Up,slow recovery,93,post day,Thursday,2019-05-02
849,1.019,1.01939,1.01635,1.02145,1.01605,151893.0,1.01941,-0.003001736298446985,0.003001736298446985,0.3001736298447022,Down,slow recovery,93,post day,Friday,2019-05-03
850,1.0151,1.01441,1.01544,1.01607,1.01439,46746.0,1.0144,0.0010252365930598678,0.0010252365930598678,0.10252365930598639,Up,slow recovery,94,prior day,Monday,2019-04-22
851,1.0198,1.01544,1.0202,1.02305,1.01542,152959.0,1.01544,0.004687623099346193,0.004687623099346193,0.46876230993462276,Up,slow recovery,94,prior day,Tuesday,2019-04-23
852,1.0195,1.02019,1.02038,1.02197,1.01689,183782.0,1.0202,0.0001764359929426279,0.0001764359929426279,0.017643599294259182,Up,slow recovery,94,prior day,Wednesday,2019-04-24
853,1.0208,1.02038,1.02008,1.02279,1.01932,167179.0,1.02038,-0.00029400811462393123,0.00029400811462393123,0.02940081146238782,Down,slow recovery,94,prior day,Thursday,2019-04-25
854,1.02,1.02008,1.01959,1.02369,1.01842,165285.0,1.02008,-0.0004803544820015111,0.0004803544820015111,0.048035448200156594,Down,slow recovery,94,outlier day,Friday,2019-04-26
855,1.0198,1.01939,1.01958,1.02158,1.01851,115808.0,1.01938,0.00019619768879120444,0.00019619768879120444,0.01961976887911998,Up,slow recovery,94,post day,Monday,2019-04-29
856,1.0191,1.01958,1.01914,1.02042,1.0174,172640.0,1.01958,-0.00043155024617979557,0.00043155024617979557,0.04315502461798015,Down,slow recovery,94,post day,Tuesday,2019-04-30
857,1.0161,1.01914,1.01744,1.01979,1.01266,173046.0,1.01914,-0.0016680730812253812,0.0016680730812253812,0.16680730812254074,Down,slow recovery,94,post day,Wednesday,2019-05-01
858,1.0189,1.01744,1.01941,1.0204,1.01727,154041.0,1.01744,0.0019362321119673175,0.0019362321119673175,0.1936232111967362,Up,slow recovery,94,post day,Thursday,2019-05-02
859,1.019,1.01939,1.01635,1.02145,1.01605,151893.0,1.01941,-0.003001736298446985,0.003001736298446985,0.3001736298447022,Down,slow recovery,94,post day,Friday,2019-05-03
860,1.0143,1.01492,1.01398,1.0153,1.01305,159292.0,1.01493,-0.0009360251445912588,0.0009360251445912588,0.09360251445912349,Down,slow recovery,95,prior day,Friday,2019-04-19
861,1.0151,1.01441,1.01544,1.01607,1.01439,46746.0,1.0144,0.0010252365930598678,0.0010252365930598678,0.10252365930598639,Up,slow recovery,95,prior day,Monday,2019-04-22
862,1.0198,1.01544,1.0202,1.02305,1.01542,152959.0,1.01544,0.004687623099346193,0.004687623099346193,0.46876230993462276,Up,slow recovery,95,prior day,Tuesday,2019-04-23
863,1.0195,1.02019,1.02038,1.02197,1.01689,183782.0,1.0202,0.0001764359929426279,0.0001764359929426279,0.017643599294259182,Up,slow recovery,95,prior day,Wednesday,2019-04-24
864,1.0208,1.02038,1.02008,1.02279,1.01932,167179.0,1.02038,-0.00029400811462393123,0.00029400811462393123,0.02940081146238782,Down,slow recovery,95,prior day,Thursday,2019-04-25
865,1.02,1.02008,1.01959,1.02369,1.01842,165285.0,1.02008,-0.0004803544820015111,0.0004803544820015111,0.048035448200156594,Down,slow recovery,95,prior day,Friday,2019-04-26
866,1.0198,1.01939,1.01958,1.02158,1.01851,115808.0,1.01938,0.00019619768879120444,0.00019619768879120444,0.01961976887911998,Up,slow recovery,95,post day,Monday,2019-04-29
867,1.0191,1.01958,1.01914,1.02042,1.0174,172640.0,1.01958,-0.00043155024617979557,0.00043155024617979557,0.04315502461798015,Down,slow recovery,95,post day,Tuesday,2019-04-30
868,1.0161,1.01914,1.01744,1.01979,1.01266,173046.0,1.01914,-0.0016680730812253812,0.0016680730812253812,0.16680730812254074,Down,slow recovery,95,post day,Wednesday,2019-05-01
869,1.0198,1.01544,1.0202,1.02305,1.01542,152959.0,1.01544,0.004687623099346193,0.004687623099346193,0.46876230993462276,Up,slow recovery,96,prior day,Tuesday,2019-04-23
870,1.0195,1.02019,1.02038,1.02197,1.01689,183782.0,1.0202,0.0001764359929426279,0.0001764359929426279,0.017643599294259182,Up,slow recovery,96,prior day,Wednesday,2019-04-24
871,1.0208,1.02038,1.02008,1.02279,1.01932,167179.0,1.02038,-0.00029400811462393123,0.00029400811462393123,0.02940081146238782,Down,slow recovery,96,prior day,Thursday,2019-04-25
872,1.02,1.02008,1.01959,1.02369,1.01842,165285.0,1.02008,-0.0004803544820015111,0.0004803544820015111,0.048035448200156594,Down,slow recovery,96,prior day,Friday,2019-04-26
873,1.0198,1.01939,1.01958,1.02158,1.01851,115808.0,1.01938,0.00019619768879120444,0.00019619768879120444,0.01961976887911998,Up,slow recovery,96,outlier day,Monday,2019-04-29
874,1.0191,1.01958,1.01914,1.02042,1.0174,172640.0,1.01958,-0.00043155024617979557,0.00043155024617979557,0.04315502461798015,Down,slow recovery,96,post day,Tuesday,2019-04-30
875,1.0161,1.01914,1.01744,1.01979,1.01266,173046.0,1.01914,-0.0016680730812253812,0.0016680730812253812,0.16680730812254074,Down,slow recovery,96,post day,Wednesday,2019-05-01
876,1.0189,1.01744,1.01941,1.0204,1.01727,154041.0,1.01744,0.0019362321119673175,0.0019362321119673175,0.1936232111967362,Up,slow recovery,96,post day,Thursday,2019-05-02
877,1.0198,1.01544,1.0202,1.02305,1.01542,152959.0,1.01544,0.004687623099346193,0.004687623099346193,0.46876230993462276,Up,slow recovery,97,prior day,Tuesday,2019-04-23
878,1.0195,1.02019,1.02038,1.02197,1.01689,183782.0,1.0202,0.0001764359929426279,0.0001764359929426279,0.017643599294259182,Up,slow recovery,97,prior day,Wednesday,2019-04-24
879,1.0208,1.02038,1.02008,1.02279,1.01932,167179.0,1.02038,-0.00029400811462393123,0.00029400811462393123,0.02940081146238782,Down,slow recovery,97,prior day,Thursday,2019-04-25
880,1.02,1.02008,1.01959,1.02369,1.01842,165285.0,1.02008,-0.0004803544820015111,0.0004803544820015111,0.048035448200156594,Down,slow recovery,97,prior day,Friday,2019-04-26
881,1.0198,1.01939,1.01958,1.02158,1.01851,115808.0,1.01938,0.00019619768879120444,0.00019619768879120444,0.01961976887911998,Up,slow recovery,97,prior day,Monday,2019-04-29
882,1.0191,1.01958,1.01914,1.02042,1.0174,172640.0,1.01958,-0.00043155024617979557,0.00043155024617979557,0.04315502461798015,Down,slow recovery,97,outlier day,Tuesday,2019-04-30
883,1.0161,1.01914,1.01744,1.01979,1.01266,173046.0,1.01914,-0.0016680730812253812,0.0016680730812253812,0.16680730812254074,Down,slow recovery,97,post day,Wednesday,2019-05-01
884,1.0189,1.01744,1.01941,1.0204,1.01727,154041.0,1.01744,0.0019362321119673175,0.0019362321119673175,0.1936232111967362,Up,slow recovery,97,post day,Thursday,2019-05-02
885,1.019,1.01939,1.01635,1.02145,1.01605,151893.0,1.01941,-0.003001736298446985,0.003001736298446985,0.3001736298447022,Down,slow recovery,97,post day,Friday,2019-05-03
886,1.0198,1.01544,1.0202,1.02305,1.01542,152959.0,1.01544,0.004687623099346193,0.004687623099346193,0.46876230993462276,Up,slow recovery,98,prior day,Tuesday,2019-04-23
887,1.0195,1.02019,1.02038,1.02197,1.01689,183782.0,1.0202,0.0001764359929426279,0.0001764359929426279,0.017643599294259182,Up,slow recovery,98,prior day,Wednesday,2019-04-24
888,1.0208,1.02038,1.02008,1.02279,1.01932,167179.0,1.02038,-0.00029400811462393123,0.00029400811462393123,0.02940081146238782,Down,slow recovery,98,prior day,Thursday,2019-04-25
889,1.02,1.02008,1.01959,1.02369,1.01842,165285.0,1.02008,-0.0004803544820015111,0.0004803544820015111,0.048035448200156594,Down,slow recovery,98,prior day,Friday,2019-04-26
890,1.0198,1.01939,1.01958,1.02158,1.01851,115808.0,1.01938,0.00019619768879120444,0.00019619768879120444,0.01961976887911998,Up,slow recovery,98,prior day,Monday,2019-04-29
891,1.0191,1.01958,1.01914,1.02042,1.0174,172640.0,1.01958,-0.00043155024617979557,0.00043155024617979557,0.04315502461798015,Down,slow recovery,98,prior day,Tuesday,2019-04-30
892,1.0161,1.01914,1.01744,1.01979,1.01266,173046.0,1.01914,-0.0016680730812253812,0.0016680730812253812,0.16680730812254074,Down,slow recovery,98,prior day,Wednesday,2019-05-01
893,1.0189,1.01744,1.01941,1.0204,1.01727,154041.0,1.01744,0.0019362321119673175,0.0019362321119673175,0.1936232111967362,Up,slow recovery,98,outlier day,Thursday,2019-05-02
894,1.019,1.01939,1.01635,1.02145,1.01605,151893.0,1.01941,-0.003001736298446985,0.003001736298446985,0.3001736298447022,Down,slow recovery,98,post day,Friday,2019-05-03
